State,Compound,Year,Units,Quantity
South Carolina,PENDIMETHALIN,2009,kg,8092.2
South Carolina,PENDIMETHALIN,2010,kg,15083.1
South Carolina,PENDIMETHALIN,2011,kg,58645.8
South Carolina,PENDIMETHALIN,2012,kg,48237.9
South Carolina,PENDIMETHALIN,2013,kg,19289.3
South Carolina,PENDIMETHALIN,2014,kg,41276.7
South Carolina,PENDIMETHALIN,2015,kg,24929.8
South Carolina,PENDIMETHALIN,2016,kg,19226.9
South Carolina,PENDIMETHALIN,2017,kg,29656.0
South Carolina,PROMETRYN,1992,kg,4191.9
South Carolina,PROMETRYN,1993,kg,2088.5
South Carolina,PROMETRYN,1994,kg,17038.9
South Carolina,PROMETRYN,1995,kg,17097.7
South Carolina,PROMETRYN,1996,kg,3244.1
South Carolina,PROMETRYN,1997,kg,5060.1
South Carolina,PROMETRYN,1998,kg,9693.3
South Carolina,PROMETRYN,1999,kg,21082.0
South Carolina,PROMETRYN,2000,kg,21942.9
South Carolina,PROMETRYN,2001,kg,36767.1
South Carolina,PROMETRYN,2002,kg,47862.3
South Carolina,PROMETRYN,2003,kg,44994.7
South Carolina,PROMETRYN,2004,kg,8383.8
South Carolina,PROMETRYN,2005,kg,1547.9
South Carolina,PROMETRYN,2006,kg,2889.4
South Carolina,PROMETRYN,2007,kg,1425.2
South Carolina,PROMETRYN,2008,kg,572.3
South Carolina,PROMETRYN,2009,kg,5447.5
South Carolina,PROMETRYN,2010,kg,19215.5
South Carolina,PROMETRYN,2011,kg,41989.2
South Carolina,PROMETRYN,2012,kg,25417.4
South Carolina,PROMETRYN,2013,kg,35579.9
South Carolina,PROMETRYN,2014,kg,9892.5
South Carolina,PROMETRYN,2015,kg,9819.7
South Carolina,PROMETRYN,2016,kg,10901.8
South Carolina,PROMETRYN,2017,kg,7051.8
South Carolina,PYRAFLUFEN ETHYL,2003,kg,27.8
South Carolina,PYRAFLUFEN ETHYL,2004,kg,19.3
South Carolina,PYRAFLUFEN ETHYL,2005,kg,29.6
South Carolina,PYRAFLUFEN ETHYL,2006,kg,14.1
South Carolina,PYRAFLUFEN ETHYL,2007,kg,22.7
South Carolina,PYRAFLUFEN ETHYL,2008,kg,18.6
South Carolina,PYRAFLUFEN ETHYL,2009,kg,17.2
South Carolina,PYRAFLUFEN ETHYL,2010,kg,12.8
South Carolina,PYRAFLUFEN ETHYL,2011,kg,24.0
South Carolina,PYRAFLUFEN ETHYL,2012,kg,61.4
South Carolina,PYRAFLUFEN ETHYL,2013,kg,44.3
South Carolina,PYRAFLUFEN ETHYL,2014,kg,23.4
South Carolina,PYRAFLUFEN ETHYL,2015,kg,67.7
South Carolina,PYRAFLUFEN ETHYL,2016,kg,54.8
South Carolina,PYRAFLUFEN ETHYL,2017,kg,16.4
South Carolina,TRIFLURALIN,1992,kg,42049.4
South Carolina,TRIFLURALIN,1993,kg,50347.8
South Carolina,TRIFLURALIN,1994,kg,76678.6
South Carolina,TRIFLURALIN,1995,kg,97510.0
South Carolina,TRIFLURALIN,1996,kg,75746.8
South Carolina,TRIFLURALIN,1997,kg,53798.4
South Carolina,TRIFLURALIN,1998,kg,45929.6
South Carolina,TRIFLURALIN,1999,kg,61091.2
South Carolina,TRIFLURALIN,2000,kg,45881.1
South Carolina,TRIFLURALIN,2001,kg,37537.9
South Carolina,TRIFLURALIN,2002,kg,19743.2
South Carolina,TRIFLURALIN,2003,kg,6832.4
South Carolina,TRIFLURALIN,2004,kg,12161.9
South Carolina,TRIFLURALIN,2005,kg,8560.7
South Carolina,TRIFLURALIN,2006,kg,3992.4
South Carolina,TRIFLURALIN,2007,kg,26628.6
South Carolina,TRIFLURALIN,2008,kg,30080.2
South Carolina,TRIFLURALIN,2009,kg,5389.7
South Carolina,TRIFLURALIN,2010,kg,5090.8
South Carolina,TRIFLURALIN,2011,kg,3506.8
South Carolina,TRIFLURALIN,2012,kg,15102.0
South Carolina,TRIFLURALIN,2013,kg,19051.5
South Carolina,TRIFLURALIN,2014,kg,11065.6
South Carolina,TRIFLURALIN,2015,kg,4425.3
South Carolina,TRIFLURALIN,2016,kg,7362.5
South Carolina,TRIFLURALIN,2017,kg,16557.3
South Dakota,CLETHODIM,1992,kg,0.0
South Dakota,CLETHODIM,1993,kg,0.0
South Dakota,CLETHODIM,1994,kg,0.0
South Dakota,CLETHODIM,1995,kg,0.0
South Dakota,CLETHODIM,1996,kg,0.0
South Dakota,CLETHODIM,1997,kg,0.0
South Dakota,CLETHODIM,1998,kg,0.0
South Dakota,CLETHODIM,1999,kg,0.0
South Dakota,CLETHODIM,2000,kg,0.0
South Dakota,CLETHODIM,2001,kg,0.0
South Dakota,CLETHODIM,2002,kg,0.0
South Dakota,CLETHODIM,2003,kg,0.0
South Dakota,CLETHODIM,2004,kg,0.0
South Dakota,CLETHODIM,2005,kg,0.0
South Dakota,CLETHODIM,2006,kg,0.0
South Dakota,CLETHODIM,2007,kg,0.0
South Dakota,CLETHODIM,2008,kg,0.0
South Dakota,CLETHODIM,2009,kg,0.0
South Dakota,CLETHODIM,2010,kg,0.0
South Dakota,CLETHODIM,2011,kg,0.0
South Dakota,CLETHODIM,2012,kg,0.0
South Dakota,CLETHODIM,2013,kg,0.0
South Dakota,CLETHODIM,2014,kg,0.0
South Dakota,CLETHODIM,2015,kg,0.0
South Dakota,CLETHODIM,2016,kg,0.0
South Dakota,CLETHODIM,2017,kg,0.0
South Dakota,DIURON,1992,kg,0.0
South Dakota,DIURON,1993,kg,0.0
South Dakota,DIURON,1995,kg,0.0
South Dakota,DIURON,1996,kg,0.0
South Dakota,DIURON,1998,kg,0.0
South Dakota,DIURON,2000,kg,0.0
South Dakota,DIURON,2004,kg,0.0
South Dakota,DIURON,2005,kg,0.0
South Dakota,DIURON,2011,kg,0.0
South Dakota,DIURON,2014,kg,0.0
South Dakota,DIURON,2016,kg,0.0
South Dakota,FLUMIOXAZIN,2001,kg,0.0
South Dakota,FLUMIOXAZIN,2002,kg,0.0
South Dakota,FLUMIOXAZIN,2003,kg,0.0
South Dakota,FLUMIOXAZIN,2004,kg,0.0
South Dakota,FLUMIOXAZIN,2005,kg,0.0
South Dakota,FLUMIOXAZIN,2006,kg,0.0
South Dakota,FLUMIOXAZIN,2007,kg,0.0
South Dakota,FLUMIOXAZIN,2008,kg,0.0
South Dakota,FLUMIOXAZIN,2009,kg,0.0
South Dakota,FLUMIOXAZIN,2010,kg,0.0
South Dakota,FLUMIOXAZIN,2011,kg,0.0
South Dakota,FLUMIOXAZIN,2012,kg,0.0
South Dakota,FLUMIOXAZIN,2013,kg,0.0
South Dakota,FLUMIOXAZIN,2014,kg,0.0
South Dakota,FLUMIOXAZIN,2015,kg,0.0
South Dakota,FLUMIOXAZIN,2016,kg,0.0
South Dakota,FLUMIOXAZIN,2017,kg,0.0
South Dakota,GLUFOSINATE,1996,kg,0.0
South Dakota,GLUFOSINATE,1997,kg,0.0
South Dakota,GLUFOSINATE,1998,kg,0.0
South Dakota,GLUFOSINATE,1999,kg,0.0
South Dakota,GLUFOSINATE,2000,kg,0.0
South Dakota,GLUFOSINATE,2001,kg,0.0
South Dakota,GLUFOSINATE,2002,kg,0.0
South Dakota,GLUFOSINATE,2003,kg,0.0
South Dakota,GLUFOSINATE,2004,kg,0.0
South Dakota,GLUFOSINATE,2005,kg,0.0
South Dakota,GLUFOSINATE,2006,kg,0.0
South Dakota,GLUFOSINATE,2007,kg,0.0
South Dakota,GLUFOSINATE,2008,kg,0.0
South Dakota,GLUFOSINATE,2009,kg,0.0
South Dakota,GLUFOSINATE,2010,kg,0.0
South Dakota,GLUFOSINATE,2011,kg,0.0
South Dakota,GLUFOSINATE,2012,kg,0.0
South Dakota,GLUFOSINATE,2013,kg,0.0
South Dakota,GLUFOSINATE,2014,kg,0.0
South Dakota,GLUFOSINATE,2015,kg,0.0
South Dakota,GLUFOSINATE,2016,kg,0.0
South Dakota,GLUFOSINATE,2017,kg,0.0
South Dakota,GLYPHOSATE,1992,kg,0.0
South Dakota,GLYPHOSATE,1993,kg,0.0
South Dakota,GLYPHOSATE,1994,kg,0.0
South Dakota,GLYPHOSATE,1995,kg,0.0
South Dakota,GLYPHOSATE,1996,kg,0.0
South Dakota,GLYPHOSATE,1997,kg,0.0
South Dakota,GLYPHOSATE,1998,kg,0.0
South Dakota,GLYPHOSATE,1999,kg,0.0
South Dakota,GLYPHOSATE,2000,kg,0.0
South Dakota,GLYPHOSATE,2001,kg,0.0
South Dakota,GLYPHOSATE,2002,kg,0.0
South Dakota,GLYPHOSATE,2003,kg,0.0
South Dakota,GLYPHOSATE,2004,kg,0.0
South Dakota,GLYPHOSATE,2005,kg,0.0
South Dakota,GLYPHOSATE,2006,kg,0.0
South Dakota,GLYPHOSATE,2007,kg,0.0
South Dakota,GLYPHOSATE,2008,kg,0.0
South Dakota,GLYPHOSATE,2009,kg,0.0
South Dakota,GLYPHOSATE,2010,kg,0.0
South Dakota,GLYPHOSATE,2011,kg,0.0
South Dakota,GLYPHOSATE,2012,kg,0.0
South Dakota,GLYPHOSATE,2013,kg,0.0
South Dakota,GLYPHOSATE,2014,kg,0.0
South Dakota,GLYPHOSATE,2015,kg,0.0
South Dakota,GLYPHOSATE,2016,kg,0.0
South Dakota,GLYPHOSATE,2017,kg,0.0
South Dakota,OXYFLUORFEN,1997,kg,0.0
South Dakota,OXYFLUORFEN,1998,kg,0.0
South Dakota,OXYFLUORFEN,2017,kg,0.0
South Dakota,PARAQUAT,1992,kg,0.0
South Dakota,PARAQUAT,1993,kg,0.0
South Dakota,PARAQUAT,1994,kg,0.0
South Dakota,PARAQUAT,1995,kg,0.0
South Dakota,PARAQUAT,1996,kg,0.0
South Dakota,PARAQUAT,1997,kg,0.0
South Dakota,PARAQUAT,1998,kg,0.0
South Dakota,PARAQUAT,1999,kg,0.0
South Dakota,PARAQUAT,2000,kg,0.0
South Dakota,PARAQUAT,2001,kg,0.0
South Dakota,PARAQUAT,2002,kg,0.0
South Dakota,PARAQUAT,2003,kg,0.0
South Dakota,PARAQUAT,2004,kg,0.0
South Dakota,PARAQUAT,2005,kg,0.0
South Dakota,PARAQUAT,2006,kg,0.0
South Dakota,PARAQUAT,2007,kg,0.0
South Dakota,PARAQUAT,2008,kg,0.0
South Dakota,PARAQUAT,2009,kg,0.0
South Dakota,PARAQUAT,2010,kg,0.0
South Dakota,PARAQUAT,2011,kg,0.0
South Dakota,PARAQUAT,2012,kg,0.0
South Dakota,PARAQUAT,2013,kg,0.0
South Dakota,PARAQUAT,2014,kg,0.0
South Dakota,PARAQUAT,2015,kg,0.0
South Dakota,PARAQUAT,2016,kg,0.0
South Dakota,PARAQUAT,2017,kg,0.0
South Dakota,PENDIMETHALIN,1992,kg,0.0
South Dakota,PENDIMETHALIN,1993,kg,0.0
South Dakota,PENDIMETHALIN,1994,kg,0.0
South Dakota,PENDIMETHALIN,1995,kg,0.0
South Dakota,PENDIMETHALIN,1996,kg,0.0
South Dakota,PENDIMETHALIN,1997,kg,0.0
South Dakota,PENDIMETHALIN,1998,kg,0.0
South Dakota,PENDIMETHALIN,1999,kg,0.0
South Dakota,PENDIMETHALIN,2000,kg,0.0
South Dakota,PENDIMETHALIN,2001,kg,0.0
South Dakota,PENDIMETHALIN,2002,kg,0.0
South Dakota,PENDIMETHALIN,2003,kg,0.0
South Dakota,PENDIMETHALIN,2004,kg,0.0
South Dakota,PENDIMETHALIN,2005,kg,0.0
South Dakota,PENDIMETHALIN,2006,kg,0.0
South Dakota,PENDIMETHALIN,2007,kg,0.0
South Dakota,PENDIMETHALIN,2008,kg,0.0
South Dakota,PENDIMETHALIN,2009,kg,0.0
South Dakota,PENDIMETHALIN,2010,kg,0.0
South Dakota,PENDIMETHALIN,2011,kg,0.0
South Dakota,PENDIMETHALIN,2012,kg,0.0
South Dakota,PENDIMETHALIN,2013,kg,0.0
South Dakota,PENDIMETHALIN,2014,kg,0.0
South Dakota,PENDIMETHALIN,2015,kg,0.0
South Dakota,PENDIMETHALIN,2016,kg,0.0
South Dakota,PENDIMETHALIN,2017,kg,0.0
South Dakota,PROMETRYN,1992,kg,0.0
South Dakota,PYRAFLUFEN ETHYL,2004,kg,0.0
South Dakota,PYRAFLUFEN ETHYL,2006,kg,0.0
South Dakota,PYRAFLUFEN ETHYL,2009,kg,0.0
South Dakota,PYRAFLUFEN ETHYL,2010,kg,0.0
South Dakota,PYRAFLUFEN ETHYL,2011,kg,0.0
South Dakota,PYRAFLUFEN ETHYL,2012,kg,0.0
South Dakota,PYRAFLUFEN ETHYL,2013,kg,0.0
South Dakota,PYRAFLUFEN ETHYL,2014,kg,0.0
South Dakota,PYRAFLUFEN ETHYL,2015,kg,0.0
South Dakota,PYRAFLUFEN ETHYL,2016,kg,0.0
South Dakota,PYRAFLUFEN ETHYL,2017,kg,0.0
South Dakota,TRIFLURALIN,1992,kg,0.0
South Dakota,TRIFLURALIN,1993,kg,0.0
South Dakota,TRIFLURALIN,1994,kg,0.0
South Dakota,TRIFLURALIN,1995,kg,0.0
South Dakota,TRIFLURALIN,1996,kg,0.0
South Dakota,TRIFLURALIN,1997,kg,0.0
South Dakota,TRIFLURALIN,1998,kg,0.0
South Dakota,TRIFLURALIN,1999,kg,0.0
South Dakota,TRIFLURALIN,2000,kg,0.0
South Dakota,TRIFLURALIN,2001,kg,0.0
South Dakota,TRIFLURALIN,2002,kg,0.0
South Dakota,TRIFLURALIN,2003,kg,0.0
South Dakota,TRIFLURALIN,2004,kg,0.0
South Dakota,TRIFLURALIN,2005,kg,0.0
South Dakota,TRIFLURALIN,2006,kg,0.0
South Dakota,TRIFLURALIN,2007,kg,0.0
South Dakota,TRIFLURALIN,2008,kg,0.0
South Dakota,TRIFLURALIN,2009,kg,0.0
South Dakota,TRIFLURALIN,2010,kg,0.0
South Dakota,TRIFLURALIN,2011,kg,0.0
South Dakota,TRIFLURALIN,2012,kg,0.0
South Dakota,TRIFLURALIN,2013,kg,0.0
South Dakota,TRIFLURALIN,2014,kg,0.0
South Dakota,TRIFLURALIN,2015,kg,0.0
South Dakota,TRIFLURALIN,2016,kg,0.0
South Dakota,TRIFLURALIN,2017,kg,0.0
Tennessee,CLETHODIM,1992,kg,353.7
Tennessee,CLETHODIM,1993,kg,304.7
Tennessee,CLETHODIM,1994,kg,330.0
Tennessee,CLETHODIM,1995,kg,3821.3
Tennessee,CLETHODIM,1996,kg,1337.2
Tennessee,CLETHODIM,1997,kg,2781.8
Tennessee,CLETHODIM,1998,kg,1012.7
Tennessee,CLETHODIM,1999,kg,847.4
Tennessee,CLETHODIM,2000,kg,298.6
Tennessee,CLETHODIM,2001,kg,354.7
Tennessee,CLETHODIM,2002,kg,338.6
Tennessee,CLETHODIM,2003,kg,257.6
Tennessee,CLETHODIM,2004,kg,1108.0
Tennessee,CLETHODIM,2005,kg,397.4
Tennessee,CLETHODIM,2006,kg,738.2
Tennessee,CLETHODIM,2007,kg,1079.1
Tennessee,CLETHODIM,2008,kg,2.1
Tennessee,CLETHODIM,2009,kg,1052.6
Tennessee,CLETHODIM,2010,kg,506.6
Tennessee,CLETHODIM,2011,kg,0.0
Tennessee,CLETHODIM,2012,kg,2176.7
Tennessee,CLETHODIM,2013,kg,1681.2
Tennessee,CLETHODIM,2014,kg,1388.3
Tennessee,CLETHODIM,2015,kg,915.6
Tennessee,CLETHODIM,2016,kg,1198.9
Tennessee,CLETHODIM,2017,kg,4085.5
Tennessee,DIURON,1992,kg,1430.3
Tennessee,DIURON,1993,kg,16935.7
Tennessee,DIURON,1994,kg,4523.0
Tennessee,DIURON,1995,kg,6386.1
Tennessee,DIURON,1996,kg,6475.8
Tennessee,DIURON,1997,kg,13740.8
Tennessee,DIURON,1998,kg,975.0
Tennessee,DIURON,1999,kg,13961.3
Tennessee,DIURON,2000,kg,25434.2
Tennessee,DIURON,2001,kg,19608.0
Tennessee,DIURON,2002,kg,24184.5
Tennessee,DIURON,2003,kg,24748.4
Tennessee,DIURON,2004,kg,40108.7
Tennessee,DIURON,2005,kg,19907.5
Tennessee,DIURON,2006,kg,24801.7
Tennessee,DIURON,2007,kg,10919.4
Tennessee,DIURON,2008,kg,6233.5
Tennessee,DIURON,2009,kg,5833.8
Tennessee,DIURON,2010,kg,12218.9
Tennessee,DIURON,2011,kg,35860.3
Tennessee,DIURON,2012,kg,15805.7
Tennessee,DIURON,2013,kg,11384.6
Tennessee,DIURON,2014,kg,5332.8
Tennessee,DIURON,2015,kg,534.0
Tennessee,DIURON,2016,kg,1393.6
Tennessee,DIURON,2017,kg,6972.5
Tennessee,FLUMIOXAZIN,2001,kg,0.0
Tennessee,FLUMIOXAZIN,2002,kg,21.9
Tennessee,FLUMIOXAZIN,2003,kg,170.8
Tennessee,FLUMIOXAZIN,2004,kg,1190.4
Tennessee,FLUMIOXAZIN,2005,kg,2119.4
Tennessee,FLUMIOXAZIN,2006,kg,951.0
Tennessee,FLUMIOXAZIN,2007,kg,3020.4
Tennessee,FLUMIOXAZIN,2008,kg,2156.9
Tennessee,FLUMIOXAZIN,2009,kg,2555.6
Tennessee,FLUMIOXAZIN,2010,kg,8600.6
Tennessee,FLUMIOXAZIN,2011,kg,6966.7
Tennessee,FLUMIOXAZIN,2012,kg,3840.5
Tennessee,FLUMIOXAZIN,2013,kg,3372.6
Tennessee,FLUMIOXAZIN,2014,kg,4282.7
Tennessee,FLUMIOXAZIN,2015,kg,1598.6
Tennessee,FLUMIOXAZIN,2016,kg,1955.0
Tennessee,FLUMIOXAZIN,2017,kg,3038.5
Tennessee,GLUFOSINATE,1997,kg,0.0
Tennessee,GLUFOSINATE,1998,kg,0.0
Tennessee,GLUFOSINATE,1999,kg,0.0
Tennessee,GLUFOSINATE,2000,kg,0.0
Tennessee,GLUFOSINATE,2001,kg,0.0
Tennessee,GLUFOSINATE,2002,kg,0.0
Tennessee,GLUFOSINATE,2003,kg,0.0
Tennessee,GLUFOSINATE,2004,kg,8677.1
Tennessee,GLUFOSINATE,2005,kg,2358.0
Tennessee,GLUFOSINATE,2006,kg,10805.3
Tennessee,GLUFOSINATE,2007,kg,7214.8
Tennessee,GLUFOSINATE,2008,kg,297.0
Tennessee,GLUFOSINATE,2009,kg,1414.2
Tennessee,GLUFOSINATE,2010,kg,40557.4
Tennessee,GLUFOSINATE,2011,kg,72325.7
Tennessee,GLUFOSINATE,2012,kg,56867.8
Tennessee,GLUFOSINATE,2013,kg,54387.6
Tennessee,GLUFOSINATE,2014,kg,70902.5
Tennessee,GLUFOSINATE,2015,kg,20305.5
Tennessee,GLUFOSINATE,2016,kg,39268.4
Tennessee,GLUFOSINATE,2017,kg,51379.1
Tennessee,GLYPHOSATE,1992,kg,12412.7
Tennessee,GLYPHOSATE,1993,kg,33126.6
Tennessee,GLYPHOSATE,1994,kg,35114.4
Tennessee,GLYPHOSATE,1995,kg,81908.6
Tennessee,GLYPHOSATE,1996,kg,59369.8
Tennessee,GLYPHOSATE,1997,kg,62783.5
Tennessee,GLYPHOSATE,1998,kg,62327.1
Tennessee,GLYPHOSATE,1999,kg,249986.1
Tennessee,GLYPHOSATE,2000,kg,325070.1
Tennessee,GLYPHOSATE,2001,kg,456588.4
Tennessee,GLYPHOSATE,2002,kg,410592.0
Tennessee,GLYPHOSATE,2003,kg,469374.6
Tennessee,GLYPHOSATE,2004,kg,514363.7
Tennessee,GLYPHOSATE,2005,kg,547843.5
Tennessee,GLYPHOSATE,2006,kg,696571.9
Tennessee,GLYPHOSATE,2007,kg,448782.0
Tennessee,GLYPHOSATE,2008,kg,206498.4
Tennessee,GLYPHOSATE,2009,kg,290695.1
Tennessee,GLYPHOSATE,2010,kg,404716.5
Tennessee,GLYPHOSATE,2011,kg,355043.5
Tennessee,GLYPHOSATE,2012,kg,354898.1
Tennessee,GLYPHOSATE,2013,kg,158324.4
Tennessee,GLYPHOSATE,2014,kg,217043.9
Tennessee,GLYPHOSATE,2015,kg,162261.9
Tennessee,GLYPHOSATE,2016,kg,182994.5
Tennessee,GLYPHOSATE,2017,kg,215668.3
Tennessee,OXYFLUORFEN,1992,kg,1437.5
Tennessee,OXYFLUORFEN,1993,kg,240.9
Tennessee,OXYFLUORFEN,1994,kg,525.2
Tennessee,OXYFLUORFEN,1995,kg,306.3
Tennessee,OXYFLUORFEN,1996,kg,34643.1
Tennessee,OXYFLUORFEN,1997,kg,185.3
Tennessee,OXYFLUORFEN,1999,kg,933.1
Tennessee,OXYFLUORFEN,2000,kg,2375.9
Tennessee,OXYFLUORFEN,2001,kg,9331.0
Tennessee,OXYFLUORFEN,2002,kg,1116.8
Tennessee,OXYFLUORFEN,2004,kg,0.0
Tennessee,OXYFLUORFEN,2005,kg,0.0
Tennessee,OXYFLUORFEN,2007,kg,0.0
Tennessee,OXYFLUORFEN,2008,kg,0.0
Tennessee,OXYFLUORFEN,2010,kg,0.0
Tennessee,OXYFLUORFEN,2011,kg,7540.5
Tennessee,OXYFLUORFEN,2012,kg,10216.7
Tennessee,OXYFLUORFEN,2013,kg,2065.4
Tennessee,OXYFLUORFEN,2014,kg,0.0
Tennessee,OXYFLUORFEN,2015,kg,753.5
Tennessee,OXYFLUORFEN,2016,kg,937.2
Tennessee,OXYFLUORFEN,2017,kg,2541.9
Tennessee,PARAQUAT,1992,kg,7224.7
Tennessee,PARAQUAT,1993,kg,4934.1
Tennessee,PARAQUAT,1994,kg,12987.0
Tennessee,PARAQUAT,1995,kg,23412.9
Tennessee,PARAQUAT,1996,kg,15212.8
Tennessee,PARAQUAT,1997,kg,7912.2
Tennessee,PARAQUAT,1998,kg,2798.5
Tennessee,PARAQUAT,1999,kg,26606.9
Tennessee,PARAQUAT,2000,kg,22836.2
Tennessee,PARAQUAT,2001,kg,15949.7
Tennessee,PARAQUAT,2002,kg,23058.1
Tennessee,PARAQUAT,2003,kg,31854.4
Tennessee,PARAQUAT,2004,kg,16924.4
Tennessee,PARAQUAT,2005,kg,11433.6
Tennessee,PARAQUAT,2006,kg,11195.9
Tennessee,PARAQUAT,2007,kg,14719.3
Tennessee,PARAQUAT,2008,kg,4139.8
Tennessee,PARAQUAT,2009,kg,12748.7
Tennessee,PARAQUAT,2010,kg,35168.2
Tennessee,PARAQUAT,2011,kg,21146.6
Tennessee,PARAQUAT,2012,kg,50751.1
Tennessee,PARAQUAT,2013,kg,16490.9
Tennessee,PARAQUAT,2014,kg,30554.0
Tennessee,PARAQUAT,2015,kg,19735.9
Tennessee,PARAQUAT,2016,kg,42973.8
Tennessee,PARAQUAT,2017,kg,52544.0
Tennessee,PENDIMETHALIN,1992,kg,111876.7
Tennessee,PENDIMETHALIN,1993,kg,73530.9
Tennessee,PENDIMETHALIN,1994,kg,84571.5
Tennessee,PENDIMETHALIN,1995,kg,162607.0
Tennessee,PENDIMETHALIN,1996,kg,49067.7
Tennessee,PENDIMETHALIN,1997,kg,90595.8
Tennessee,PENDIMETHALIN,1998,kg,30895.8
Tennessee,PENDIMETHALIN,1999,kg,88468.3
Tennessee,PENDIMETHALIN,2000,kg,39838.8
Tennessee,PENDIMETHALIN,2001,kg,12454.8
Tennessee,PENDIMETHALIN,2002,kg,16559.1
Tennessee,PENDIMETHALIN,2003,kg,20654.5
Tennessee,PENDIMETHALIN,2004,kg,4807.7
Tennessee,PENDIMETHALIN,2005,kg,54470.9
Tennessee,PENDIMETHALIN,2006,kg,23037.6
Tennessee,PENDIMETHALIN,2007,kg,13374.9
Tennessee,PENDIMETHALIN,2008,kg,33065.0
Tennessee,PENDIMETHALIN,2009,kg,8155.2
Tennessee,PENDIMETHALIN,2010,kg,18589.9
Tennessee,PENDIMETHALIN,2011,kg,52148.1
Tennessee,PENDIMETHALIN,2012,kg,20209.3
Tennessee,PENDIMETHALIN,2013,kg,3963.3
Tennessee,PENDIMETHALIN,2014,kg,21516.9
Tennessee,PENDIMETHALIN,2015,kg,9018.3
Tennessee,PENDIMETHALIN,2016,kg,11139.3
Tennessee,PENDIMETHALIN,2017,kg,50114.8
Tennessee,PROMETRYN,1992,kg,3750.6
Tennessee,PROMETRYN,1993,kg,3656.5
Tennessee,PROMETRYN,1994,kg,36092.3
Tennessee,PROMETRYN,1995,kg,13895.0
Tennessee,PROMETRYN,1996,kg,10406.3
Tennessee,PROMETRYN,1997,kg,3689.6
Tennessee,PROMETRYN,1998,kg,4198.9
Tennessee,PROMETRYN,1999,kg,8656.5
Tennessee,PROMETRYN,2000,kg,4728.5
Tennessee,PROMETRYN,2001,kg,24656.2
Tennessee,PROMETRYN,2002,kg,5757.8
Tennessee,PROMETRYN,2003,kg,25014.9
Tennessee,PROMETRYN,2004,kg,17727.4
Tennessee,PROMETRYN,2005,kg,3779.9
Tennessee,PROMETRYN,2006,kg,31831.3
Tennessee,PROMETRYN,2007,kg,26631.7
Tennessee,PROMETRYN,2008,kg,12549.8
Tennessee,PROMETRYN,2009,kg,31634.6
Tennessee,PROMETRYN,2010,kg,33760.1
Tennessee,PROMETRYN,2011,kg,40392.7
Tennessee,PROMETRYN,2012,kg,44234.3
Tennessee,PROMETRYN,2013,kg,47744.7
Tennessee,PROMETRYN,2014,kg,45570.2
Tennessee,PROMETRYN,2015,kg,34628.9
Tennessee,PROMETRYN,2016,kg,54167.6
Tennessee,PROMETRYN,2017,kg,46703.0
Tennessee,PYRAFLUFEN ETHYL,2004,kg,36.8
Tennessee,PYRAFLUFEN ETHYL,2005,kg,68.3
Tennessee,PYRAFLUFEN ETHYL,2006,kg,3.5
Tennessee,PYRAFLUFEN ETHYL,2007,kg,145.4
Tennessee,PYRAFLUFEN ETHYL,2008,kg,27.5
Tennessee,PYRAFLUFEN ETHYL,2009,kg,1.0
Tennessee,PYRAFLUFEN ETHYL,2010,kg,74.4
Tennessee,PYRAFLUFEN ETHYL,2011,kg,18.5
Tennessee,PYRAFLUFEN ETHYL,2012,kg,0.9
Tennessee,PYRAFLUFEN ETHYL,2013,kg,10.4
Tennessee,PYRAFLUFEN ETHYL,2014,kg,73.0
Tennessee,PYRAFLUFEN ETHYL,2015,kg,18.9
Tennessee,PYRAFLUFEN ETHYL,2016,kg,84.8
Tennessee,TRIFLURALIN,1992,kg,30813.0
Tennessee,TRIFLURALIN,1993,kg,77029.5
Tennessee,TRIFLURALIN,1994,kg,30112.6
Tennessee,TRIFLURALIN,1995,kg,41004.4
Tennessee,TRIFLURALIN,1996,kg,36150.0
Tennessee,TRIFLURALIN,1997,kg,25421.1
Tennessee,TRIFLURALIN,1998,kg,52371.1
Tennessee,TRIFLURALIN,1999,kg,23311.8
Tennessee,TRIFLURALIN,2000,kg,6438.8
Tennessee,TRIFLURALIN,2001,kg,7447.9
Tennessee,TRIFLURALIN,2002,kg,6166.2
Tennessee,TRIFLURALIN,2003,kg,5348.4
Tennessee,TRIFLURALIN,2004,kg,7226.1
Tennessee,TRIFLURALIN,2005,kg,6549.4
Tennessee,TRIFLURALIN,2006,kg,1513.8
Tennessee,TRIFLURALIN,2007,kg,7982.4
Tennessee,TRIFLURALIN,2008,kg,6832.7
Tennessee,TRIFLURALIN,2009,kg,4009.4
Tennessee,TRIFLURALIN,2010,kg,11789.1
Tennessee,TRIFLURALIN,2011,kg,17445.5
Tennessee,TRIFLURALIN,2012,kg,2941.8
Tennessee,TRIFLURALIN,2013,kg,6698.1
Tennessee,TRIFLURALIN,2014,kg,5548.9
Tennessee,TRIFLURALIN,2015,kg,2081.2
Tennessee,TRIFLURALIN,2016,kg,1827.1
Tennessee,TRIFLURALIN,2017,kg,5730.7
Texas,CLETHODIM,1992,kg,465.7
Texas,CLETHODIM,1993,kg,3014.3
Texas,CLETHODIM,1994,kg,2463.6
Texas,CLETHODIM,1995,kg,3933.9
Texas,CLETHODIM,1996,kg,6280.1
Texas,CLETHODIM,1997,kg,6210.2
